contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry,ticker
SPY260930C00798000,2026-08-14 19:57:56+00:00,798.0,5.29,5.21,5.24,-1.0100002,-16.03175,10.0,421,0.11740994903564453,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00799000,2026-08-14 19:58:16+00:00,799.0,5.0,4.92,4.95,-1.0300002,-17.081264,8.0,401,0.11692167266845702,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00800000,2026-08-14 20:12:01+00:00,800.0,4.64,4.65,4.68,-1.1300001,-19.584059,869.0,93431,0.11655546539306641,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00801000,2026-08-14 19:15:12+00:00,801.0,4.52,4.38,4.41,-1.2600002,-21.79931,5.0,607,0.11608244766235351,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00802000,2026-08-14 17:38:17+00:00,802.0,4.08,4.13,4.16,-1.1300001,-21.689062,20.0,449,0.11570098175048829,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00803000,2026-08-14 20:03:12+00:00,803.0,3.95,3.89,3.92,-0.89999986,-18.556698,4.0,2385,0.11533477447509766,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00804000,2026-08-14 17:35:28+00:00,804.0,3.69,3.66,3.69,-0.9499998,-20.474134,172.0,398,0.11493804992675781,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00805000,2026-08-14 20:05:18+00:00,805.0,3.45,3.45,3.47,-1.1600001,-25.162691,117.0,2881,0.1145718426513672,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00806000,2026-08-14 16:08:06+00:00,806.0,3.52,3.24,3.27,-0.59000015,-14.355234,3.0,638,0.11432770446777345,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00807000,2026-08-14 19:00:54+00:00,807.0,3.14,3.04,3.07,-0.8299999,-20.9068,1274.0,395,0.11399201446533203,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00808000,2026-08-14 16:48:18+00:00,808.0,3.02,2.86,2.88,-0.3800001,-11.176474,60.0,236,0.113641065826416,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00809000,2026-08-14 16:13:19+00:00,809.0,2.94,2.68,2.71,-0.26,-8.125,191.0,143,0.1134732208251953,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00810000,2026-08-14 19:51:04+00:00,810.0,2.59,2.51,2.54,-0.86000013,-24.92754,316.0,2789,0.11316804809570313,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00811000,2026-08-14 19:27:59+00:00,811.0,2.44,2.35,2.38,-0.65999985,-21.290318,323.0,382,0.11289339263916015,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00812000,2026-08-14 18:51:05+00:00,812.0,2.34,2.21,2.23,-0.60000014,-20.408169,433.0,105,0.1126492544555664,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00813000,2026-08-14 18:59:52+00:00,813.0,2.15,2.06,2.09,-0.6099999,-22.101446,7.0,74,0.11246615081787109,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00814000,2026-08-14 17:38:33+00:00,814.0,1.93,1.93,1.96,-0.5200001,-21.224495,104.0,814,0.11231356445312499,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00815000,2026-08-14 20:05:18+00:00,815.0,1.81,1.81,1.83,-0.60000014,-24.89627,87.0,857,0.11206942626953123,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00816000,2026-08-14 18:09:57+00:00,816.0,1.75,1.69,1.71,-0.70000005,-28.57143,16.0,348,0.1118558053588867,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00817000,2026-08-14 19:02:23+00:00,817.0,1.64,1.58,1.6,-0.5000001,-23.36449,15.0,120,0.11173373626708984,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00818000,2026-08-14 17:40:27+00:00,818.0,1.45,1.47,1.5,-0.54999995,-27.499998,4.0,74,0.11170321899414062,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00819000,2026-08-14 18:07:20+00:00,819.0,1.41,1.38,1.4,-0.4100001,-22.527475,2.0,91,0.1115201153564453,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00820000,2026-08-14 20:03:08+00:00,820.0,1.3,1.29,1.31,-0.49,-27.374302,378.0,2313,0.11145908081054687,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00821000,2026-08-14 18:51:36+00:00,821.0,1.27,1.2,1.22,-0.31000006,-19.620256,12.0,85,0.11130649444580076,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00822000,2026-08-13 19:56:15+00:00,822.0,1.52,1.12,1.14,0.0,0.0,3.0,109,0.11124545989990234,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00823000,2026-08-14 18:11:07+00:00,823.0,1.1,1.05,1.07,-0.40999997,-27.152315,5.0,68,0.11133701171874999,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00824000,2026-08-14 19:59:01+00:00,824.0,0.98,0.98,1.0,-0.35000002,-26.315792,307.0,469,0.11133701171874999,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00825000,2026-08-14 19:59:29+00:00,825.0,0.92,0.91,0.93,-0.35999995,-28.124998,193.0,71326,0.11121494262695311,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00826000,2026-08-14 17:39:09+00:00,826.0,0.85,0.85,0.87,-0.39,-31.451612,3.0,32,0.11121494262695311,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00827000,2026-08-14 17:39:09+00:00,827.0,0.79,0.8,0.81,-0.69,-46.62162,91.0,104,0.11115390808105467,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00828000,2026-08-13 13:45:55+00:00,828.0,1.02,0.74,0.76,0.0,0.0,70.0,1073,0.11133701171874999,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00829000,2026-08-14 17:39:22+00:00,829.0,0.69,0.7,0.71,-0.34999996,-33.653843,1.0,350,0.11133701171874999,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00830000,2026-08-14 20:05:18+00:00,830.0,0.67,0.65,0.67,-0.26999998,-28.723402,221.0,1522,0.11164218444824218,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00831000,2026-08-14 14:43:00+00:00,831.0,0.76,0.61,0.63,-0.09000003,-10.58824,1.0,158,0.11182528808593749,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00832000,2026-08-13 16:26:17+00:00,832.0,0.76,0.57,0.59,0.0,0.0,131.0,190,0.11200839172363279,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00833000,2026-08-13 17:12:33+00:00,833.0,0.78,0.53,0.55,0.0,0.0,126.0,222,0.11200839172363279,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00834000,2026-08-14 19:49:40+00:00,834.0,0.51,0.5,0.52,-0.26,-33.766235,791.0,802,0.11237459899902343,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00835000,2026-08-14 19:03:39+00:00,835.0,0.48,0.47,0.48,-0.120000035,-20.000006,194.0,960,0.11219149536132811,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00836000,2026-08-14 15:28:04+00:00,836.0,0.48,0.44,0.46,-0.20000002,-29.411768,1.0,45,0.1128018408203125,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00837000,2026-08-13 17:32:46+00:00,837.0,0.62,0.41,0.43,0.0,0.0,122.0,359,0.11292390991210938,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00838000,2026-08-11 17:31:06+00:00,838.0,0.45,0.39,0.4,0.0,0.0,5.0,725,0.11298494445800782,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00839000,2026-08-14 13:39:23+00:00,839.0,0.51,0.37,0.38,0.09,21.428572,1.0,686,0.11341218627929686,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00840000,2026-08-14 19:03:39+00:00,840.0,0.35,0.34,0.36,-0.16,-31.37255,43.0,665,0.1137783935546875,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00841000,2026-08-13 16:01:29+00:00,841.0,0.41,0.33,0.34,0.0,0.0,2.0,91,0.11414460083007813,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00842000,2026-08-13 15:39:55+00:00,842.0,0.41,0.31,0.32,0.0,0.0,1.0,330,0.11438873901367189,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00843000,2026-08-14 17:40:27+00:00,843.0,0.28,0.29,0.3,-0.13,-31.707317,2.0,689,0.11463287719726564,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00844000,2026-08-07 20:00:07+00:00,844.0,0.5,0.27,0.28,0.0,0.0,2.0,6,0.1147549462890625,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00845000,2026-08-14 17:15:52+00:00,845.0,0.27,0.26,0.27,-0.06999999,-20.588232,4.0,423,0.11548736083984376,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00846000,2026-08-14 13:49:49+00:00,846.0,0.34,0.24,0.26,0.0,0.0,1.0,31,0.11609770629882812,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00847000,2026-08-07 19:15:49+00:00,847.0,0.41,0.23,0.24,0.0,0.0,11.0,35,0.11609770629882812,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00848000,2026-08-13 18:51:10+00:00,848.0,0.33,0.22,0.23,0.0,0.0,1.0,297,0.1167080517578125,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00849000,2026-08-05 13:30:37+00:00,849.0,1.05,0.21,0.22,0.0,0.0,14.0,96,0.117196328125,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00850000,2026-08-14 20:02:50+00:00,850.0,0.21,0.2,0.21,-0.09000002,-30.000006,43.0,5470,0.1176846044921875,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00851000,2026-08-07 13:30:19+00:00,851.0,0.32,0.19,0.2,0.0,0.0,1.0,35,0.118172880859375,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00852000,2026-08-13 19:49:48+00:00,852.0,0.27,0.18,0.19,0.0,0.0,506.0,506,0.11853908813476563,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00853000,2026-08-05 13:30:37+00:00,853.0,0.89,0.17,0.18,0.0,0.0,15.0,25,0.11890529541015624,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00854000,2026-08-14 19:31:08+00:00,854.0,0.17,0.16,0.17,-0.03999999,-19.047615,1.0,177,0.11927150268554687,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00855000,2026-08-14 19:04:02+00:00,855.0,0.15,0.15,0.16,-0.06999999,-31.818178,2.0,329,0.11951564086914063,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00856000,2026-08-03 13:38:54+00:00,856.0,0.14,0.15,0.16,0.0,0.0,68.0,39,0.12085840087890626,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00857000,2026-08-10 16:42:16+00:00,857.0,0.22,0.14,0.15,0.0,0.0,4.0,172,0.12085840087890626,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00858000,2026-08-05 17:52:27+00:00,858.0,0.3,0.13,0.14,0.0,0.0,4.0,817,0.1211025390625,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00859000,2026-08-11 13:53:01+00:00,859.0,0.22,0.13,0.14,0.0,0.0,1.0,837,0.12232322998046877,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00860000,2026-08-14 13:38:24+00:00,860.0,0.17,0.12,0.13,-0.019999996,-10.526314,27.0,750,0.12232322998046877,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00865000,2026-08-13 14:03:06+00:00,865.0,0.18,0.1,0.11,0.0,0.0,2.0,3565,0.12549702636718751,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00870000,2026-08-14 17:52:25+00:00,870.0,0.08,0.08,0.09,-0.020000003,-20.000002,3.0,1553,0.12842668457031248,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00875000,2026-08-14 16:25:01+00:00,875.0,0.08,0.07,0.08,-0.020000003,-20.000002,1.0,752,0.13208875732421876,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00880000,2026-08-13 19:10:02+00:00,880.0,0.09,0.05,0.07,0.0,0.0,6.0,935,0.13575083007812502,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00885000,2026-08-10 14:32:23+00:00,885.0,0.11,0.05,0.06,0.0,0.0,13.0,552,0.13868048828125001,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00890000,2026-08-12 16:55:41+00:00,890.0,0.06,0.04,0.05,0.0,0.0,5.0,560,0.14112187011718752,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00895000,2026-08-13 14:07:18+00:00,895.0,0.07,0.03,0.04,0.0,0.0,2.0,4432,0.1430749755859375,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930C00900000,2026-08-14 16:58:16+00:00,900.0,0.04,0.03,0.04,-0.010000002,-20.000002,1.0,3918,0.14795773925781253,False,REGULAR,USD,call,2026-09-30,SPY
SPY260930P00375000,2026-08-14 19:30:57+00:00,375.0,0.03,0.02,0.03,0.0,0.0,5307.0,5742,0.632816171875,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00380000,2026-08-14 19:30:53+00:00,380.0,0.03,0.02,0.03,-0.01,-25.0,5728.0,2669,0.6210975390625001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00385000,2026-08-14 14:03:36+00:00,385.0,0.04,0.03,0.04,0.01,33.333336,4.0,2651,0.6269568554687501,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00390000,2026-08-12 15:30:51+00:00,390.0,0.04,0.03,0.04,0.0,0.0,50.0,1588,0.6171913281250001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00395000,2026-08-13 19:57:47+00:00,395.0,0.04,0.03,0.04,0.0,0.0,566.0,3631,0.6054726953125001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00400000,2026-08-14 14:03:36+00:00,400.0,0.03,0.03,0.04,-0.020000001,-40.000004,4.0,697,0.5937540625000001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00405000,2026-08-13 13:30:01+00:00,405.0,0.04,0.04,0.05,-0.010000002,-20.000002,21.0,519,0.5976602734375001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00410000,2026-08-14 13:31:42+00:00,410.0,0.05,0.04,0.05,0.0,0.0,3.0,1285,0.585941640625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00415000,2026-08-13 13:30:00+00:00,415.0,0.05,0.04,0.05,-0.009999998,-16.666662,15.0,902,0.57617611328125,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00420000,2026-08-14 14:40:01+00:00,420.0,0.05,0.04,0.05,-0.02,-28.571428,40.0,418,0.5644574804687501,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00425000,2026-08-14 18:45:15+00:00,425.0,0.05,0.05,0.06,-0.02,-28.571428,2.0,1917,0.5644574804687501,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00430000,2026-08-13 13:50:57+00:00,430.0,0.06,0.05,0.06,0.0,0.0,1.0,433,0.5546919531250001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00435000,2026-08-14 18:23:42+00:00,435.0,0.05,0.05,0.06,-0.009999998,-16.666662,42.0,150671,0.5449264257812501,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00440000,2026-08-14 18:23:51+00:00,440.0,0.06,0.06,0.07,-0.030000005,-33.333336,2.0,969,0.5429733203125001,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00445000,2026-08-11 18:27:49+00:00,445.0,0.1,0.06,0.07,0.0,0.0,60.0,614,0.532231240234375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00450000,2026-08-14 15:54:13+00:00,450.0,0.07,0.06,0.08,0.0,0.0,5.0,11220,0.52539537109375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00455000,2026-08-14 15:50:49+00:00,455.0,0.08,0.07,0.08,-0.030000001,-27.272728,6.0,116,0.5195360546875,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00460000,2026-08-12 14:35:15+00:00,460.0,0.11,0.07,0.08,0.0,0.0,24.0,339,0.5097705273437501,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00465000,2026-08-14 15:50:54+00:00,465.0,0.09,0.08,0.09,-0.029999994,-24.999994,18.0,263,0.50586431640625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00470000,2026-08-14 16:36:38+00:00,470.0,0.1,0.08,0.09,-0.009999998,-9.090907,7.0,1830,0.499028447265625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00475000,2026-08-14 15:50:44+00:00,475.0,0.09,0.09,0.1,-0.019999996,-18.181814,5.0,1706,0.49414568359375005,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00480000,2026-08-14 18:24:02+00:00,480.0,0.1,0.1,0.11,-0.019999996,-16.666662,7.0,1476,0.4892629199218751,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00485000,2026-08-13 14:23:27+00:00,485.0,0.11,0.1,0.11,0.0,0.0,3.0,733,0.47949739257812496,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00490000,2026-08-13 18:23:08+00:00,490.0,0.12,0.11,0.12,0.0,0.0,36.0,1232,0.47363807617187503,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00495000,2026-08-13 14:33:43+00:00,495.0,0.13,0.12,0.13,0.0,0.0,2.0,875,0.467778759765625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00500000,2026-08-14 13:32:17+00:00,500.0,0.13,0.13,0.14,-0.010000005,-7.1428604,1.0,2889,0.46191944335937507,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00505000,2026-08-13 18:54:35+00:00,505.0,0.15,0.13,0.14,0.0,0.0,5.0,736,0.45215391601562505,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00510000,2026-08-14 16:35:46+00:00,510.0,0.15,0.14,0.15,-0.00999999,-6.2499943,1.0,584,0.446294599609375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00515000,2026-08-14 19:18:27+00:00,515.0,0.16,0.15,0.16,-0.010000005,-5.8823557,1.0,884,0.43945873046875,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00520000,2026-08-14 16:53:37+00:00,520.0,0.17,0.16,0.17,0.0,0.0,15.0,1490,0.4331111376953125,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00525000,2026-08-14 16:54:12+00:00,525.0,0.18,0.17,0.18,-0.019999996,-9.999997,3.0,1249,0.42627526855468756,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00530000,2026-08-14 19:15:32+00:00,530.0,0.19,0.18,0.2,-0.060000002,-24.0,2.0,1025,0.42188078125,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00535000,2026-08-14 19:47:55+00:00,535.0,0.2,0.2,0.21,-0.00999999,-4.7619004,13.0,300905,0.415044912109375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00540000,2026-08-12 14:39:32+00:00,540.0,0.28,0.21,0.22,0.0,0.0,1.0,1937,0.40772076660156253,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00545000,2026-08-14 15:42:29+00:00,545.0,0.24,0.22,0.24,-0.010000005,-4.000002,2.0,790,0.40259386474609377,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00550000,2026-08-14 19:47:55+00:00,550.0,0.24,0.24,0.25,-0.040000007,-14.285716,1.0,1880,0.39502558105468755,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00555000,2026-08-14 17:42:03+00:00,555.0,0.27,0.26,0.27,-0.030000001,-10.0,32.0,1045,0.38941040283203127,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00560000,2026-08-14 19:48:10+00:00,560.0,0.28,0.27,0.28,-0.109999985,-28.205124,22.0,1220,0.38184211914062494,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00565000,2026-08-13 18:55:58+00:00,565.0,0.3,0.29,0.3,0.0,0.0,7.0,536,0.37573866455078125,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00570000,2026-08-13 16:52:29+00:00,570.0,0.34,0.31,0.32,0.0,0.0,10.0,1881,0.36939107177734376,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00575000,2026-08-14 16:15:02+00:00,575.0,0.34,0.33,0.34,0.0,0.0,1.0,1287,0.36304347900390627,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00580000,2026-08-14 16:30:04+00:00,580.0,0.37,0.35,0.36,-0.00999999,-2.6315765,7.0,2519,0.35645174804687496,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00585000,2026-08-13 14:34:52+00:00,585.0,0.39,0.38,0.39,0.0,0.0,2.0,693,0.3508365698242187,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00590000,2026-08-13 13:31:20+00:00,590.0,0.44,0.4,0.41,0.0,0.0,9.0,1477,0.3437565625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00594000,2026-08-10 16:30:08+00:00,594.0,0.55,0.42,0.43,0.0,0.0,1.0,223,0.3386296606445312,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00595000,2026-08-14 16:32:03+00:00,595.0,0.44,0.43,0.44,-0.07999998,-15.384612,4.0,518,0.33789724609375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00596000,2026-08-11 19:20:43+00:00,596.0,0.59,0.44,0.45,0.0,0.0,1.0,94,0.336920693359375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00597000,2026-08-14 19:59:43+00:00,597.0,0.45,0.44,0.45,-0.02000001,-4.255321,168.0,20322,0.33521172607421873,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00598000,2026-08-13 19:04:26+00:00,598.0,0.48,0.45,0.46,0.0,0.0,35.0,6932,0.33423517333984376,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00599000,2026-08-14 16:35:46+00:00,599.0,0.47,0.45,0.46,-0.00999999,-2.0833313,1.0,224,0.3324041369628906,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00600000,2026-08-14 20:08:14+00:00,600.0,0.47,0.46,0.47,-0.02000001,-4.0816345,213.0,29118,0.3315496533203125,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00601000,2026-08-14 14:32:21+00:00,601.0,0.49,0.46,0.47,-0.050000012,-9.259261,8.0,117,0.32959654785156245,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00602000,2026-08-14 16:12:56+00:00,602.0,0.49,0.47,0.48,0.01000002,2.0833375,13.0,90,0.3288641333007812,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00603000,2026-08-13 13:39:37+00:00,603.0,0.49,0.48,0.49,0.0,0.0,13.0,272,0.3278875805664062,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00604000,2026-08-13 14:34:10+00:00,604.0,0.49,0.48,0.49,0.0,0.0,1.0,89,0.3259344750976562,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00605000,2026-08-13 14:57:18+00:00,605.0,0.5,0.49,0.5,0.0,0.0,5.0,549,0.32507999145507804,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00606000,2026-08-14 18:17:04+00:00,606.0,0.49,0.5,0.51,-0.029999971,-5.7692256,1.0,59,0.324103438720703,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00607000,2026-08-14 14:12:43+00:00,607.0,0.52,0.5,0.51,-1.36,-72.34042,4.0,52,0.32227240234374993,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00608000,2026-08-04 16:38:06+00:00,608.0,0.89,0.51,0.52,0.0,0.0,1.0,166,0.32129584960937496,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00609000,2026-08-05 19:49:16+00:00,609.0,0.8,0.52,0.53,0.0,0.0,2.0,137,0.32031929687499994,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00610000,2026-08-14 14:09:39+00:00,610.0,0.54,0.52,0.53,-0.029999971,-5.263153,12.0,552,0.31836619140624994,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00611000,2026-08-04 13:57:22+00:00,611.0,0.98,0.53,0.54,0.0,0.0,28.0,86,0.317389638671875,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00612000,2026-08-07 15:26:10+00:00,612.0,0.75,0.54,0.55,0.0,0.0,48.0,295,0.31641308593749995,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00613000,2026-08-11 17:50:05+00:00,613.0,0.72,0.54,0.55,0.0,0.0,9.0,46,0.31445998046874996,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00614000,2026-08-07 17:42:27+00:00,614.0,0.56,0.55,0.56,-0.24000001,-30.0,1.0,149,0.313483427734375,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00615000,2026-08-14 13:51:35+00:00,615.0,0.57,0.56,0.57,-0.01999998,-3.3898275,1.0,434,0.31238480590820306,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00616000,2026-08-06 13:33:54+00:00,616.0,0.94,0.57,0.58,0.0,0.0,10.0,157,0.3112861840820312,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00617000,2026-08-10 14:01:59+00:00,617.0,0.74,0.57,0.58,0.0,0.0,1.0,317,0.3094551477050781,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00618000,2026-08-13 18:59:31+00:00,618.0,0.61,0.58,0.59,0.0,0.0,87.0,107,0.3083565258789062,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00619000,2026-08-05 15:02:17+00:00,619.0,0.92,0.59,0.6,0.0,0.0,1.0,790,0.30725790405273434,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00620000,2026-08-14 19:34:11+00:00,620.0,0.61,0.6,0.61,-0.029999971,-4.6874957,11.0,3125,0.3061592822265625,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00621000,2026-08-07 15:44:28+00:00,621.0,0.85,0.6,0.62,0.0,0.0,1.0,198,0.3050606604003906,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00622000,2026-08-07 15:40:42+00:00,622.0,0.87,0.61,0.62,0.0,0.0,4.0,240,0.3031075549316406,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00623000,2026-08-07 15:41:57+00:00,623.0,0.89,0.62,0.63,0.0,0.0,3.0,172,0.3020089331054688,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00624000,2026-08-10 13:52:00+00:00,624.0,0.83,0.63,0.64,0.0,0.0,1.0,147,0.3007882421875,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00625000,2026-08-14 19:07:33+00:00,625.0,0.66,0.64,0.65,-0.00999999,-1.4925358,10.0,2811,0.29968962036132807,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00626000,2026-08-07 16:10:08+00:00,626.0,0.91,0.65,0.66,0.0,0.0,1.0,448,0.29846892944335934,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00627000,2026-08-07 19:58:26+00:00,627.0,0.91,0.65,0.67,0.0,0.0,3.0,525,0.2973703076171874,False,REGULAR,USD,put,2026-09-30,SPY
SPY260930P00628000,2026-08-12 17:15:14+00:00,628.0,0.76,0.66,0.67,0.0,0.0,39.0,154,0.2954172021484375,False,REGULAR,USD,put,2026-09-30,SPY
